generation,trial,p,propertyType,property
18,8,0.55,e,1.0
18,8,0.55,c,1.0
18,8,0.55,s,1.0
18,8,0.55,a,0.0625
18,8,0.55,b,0.0
19,8,0.55,e,1.0
19,8,0.55,c,1.0
19,8,0.55,s,1.0
19,8,0.55,a,0.0625
19,8,0.55,b,0.0
20,8,0.55,e,1.0
20,8,0.55,c,1.0
20,8,0.55,s,1.0
20,8,0.55,a,0.0625
20,8,0.55,b,0.0
1,9,0.55,e,-0.0010128708713159878
1,9,0.55,c,-0.037463976945244955
1,9,0.55,s,1.0
1,9,0.55,a,0.5205078125
1,9,0.55,b,0.4794921875
2,9,0.55,e,0.5019639813236493
2,9,0.55,c,0.490620857542878
2,9,0.55,s,0.03125
2,9,0.55,a,0.04296875
2,9,0.55,b,0.0166015625
3,9,0.55,e,0.8389288272931643
3,9,0.55,c,0.9123949200733102
3,9,0.55,s,0.3701171875
3,9,0.55,a,0.0
3,9,0.55,b,0.0
4,9,0.55,e,0.6689641542528224
4,9,0.55,c,0.7445551914775055
4,9,0.55,s,0.564453125
4,9,0.55,a,0.0341796875
4,9,0.55,b,0.0
5,9,0.55,e,0.9654141653696978
5,9,0.55,c,0.9866155789204675
5,9,0.55,s,0.6611328125
5,9,0.55,a,0.0068359375
5,9,0.55,b,0.0
6,9,0.55,e,0.9851774994441562
6,9,0.55,c,0.9885154487784256
6,9,0.55,s,0.9482421875
6,9,0.55,a,0.0
6,9,0.55,b,0.0
7,9,0.55,e,1.0
7,9,0.55,c,1.0
7,9,0.55,s,0.9853515625
7,9,0.55,a,0.0
7,9,0.55,b,0.0
8,9,0.55,e,1.0
8,9,0.55,c,1.0
8,9,0.55,s,1.0
8,9,0.55,a,0.0
8,9,0.55,b,0.0
9,9,0.55,e,1.0
9,9,0.55,c,1.0
9,9,0.55,s,1.0
9,9,0.55,a,0.0
9,9,0.55,b,0.0
10,9,0.55,e,0.9930828330739395
10,9,0.55,c,0.9893967317632493
10,9,0.55,s,0.9931640625
10,9,0.55,a,0.0
10,9,0.55,b,0.0
11,9,0.55,e,1.0
11,9,0.55,c,1.0
11,9,0.55,s,0.9931640625
11,9,0.55,a,0.0
11,9,0.55,b,0.0
12,9,0.55,e,0.9990118332962771
